student_key,total_clicks_mid,mean_clicks_per_day_mid,max_clicks_in_a_day_mid,active_days_mid,activity_span_mid,consistency_mid,target
601370_EEE_2013J,214.0,4.458333333333333,27.0,7.0,12.0,0.5833333333333334,0
601407_EEE_2013J,167.0,3.2745098039215685,29.0,10.0,45.0,0.2222222222222222,0
601433_EEE_2013J,400.0,4.938271604938271,32.0,23.0,122.0,0.1885245901639344,0
601653_EEE_2013J,612.0,4.467153284671533,71.0,29.0,125.0,0.232,1
601757_EEE_2013J,3108.0,4.286896551724138,60.0,107.0,146.0,0.7328767123287672,1
601827_EEE_2013J,925.0,4.468599033816425,73.0,53.0,125.0,0.424,0
601873_EEE_2013J,510.0,3.75,72.0,37.0,141.0,0.2624113475177305,1
602007_EEE_2013J,1338.0,3.9585798816568047,54.0,73.0,145.0,0.503448275862069,1
602037_EEE_2013J,372.0,5.391304347826087,125.0,9.0,37.0,0.24324324324324326,0
602133_EEE_2013J,2523.0,4.6464088397790055,89.0,104.0,146.0,0.7123287671232876,1
602233_EEE_2013J,1708.0,3.7787610619469025,84.0,71.0,145.0,0.4896551724137931,1
602244_EEE_2013J,3.0,1.0,1.0,1.0,0.0,0.0,0
602268_EEE_2013J,875.0,4.464285714285714,87.0,46.0,141.0,0.3262411347517731,1
602269_EEE_2013J,484.0,4.067226890756302,52.0,29.0,136.0,0.21323529411764705,1
602275_EEE_2013J,1466.0,3.665,90.0,69.0,146.0,0.4726027397260274,1
602288_EEE_2013J,1120.0,2.986666666666667,81.0,83.0,146.0,0.5684931506849316,1
602389_EEE_2013J,1192.0,4.584615384615384,77.0,61.0,145.0,0.4206896551724138,0
602398_EEE_2013J,999.0,3.0928792569659445,54.0,74.0,146.0,0.5068493150684932,0
602424_EEE_2013J,739.0,3.1050420168067228,48.0,53.0,131.0,0.40458015267175573,1
602659_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
602663_EEE_2013J,1063.0,3.756183745583039,62.0,69.0,146.0,0.4726027397260274,1
602703_EEE_2013J,1103.0,4.654008438818566,116.0,43.0,134.0,0.3208955223880597,1
602718_EEE_2013J,753.0,3.803030303030303,71.0,61.0,142.0,0.4295774647887324,1
602816_EEE_2013J,1497.0,4.428994082840236,111.0,46.0,74.0,0.6216216216216216,0
602827_EEE_2013J,1405.0,4.503205128205129,105.0,60.0,145.0,0.41379310344827586,1
602944_EEE_2013J,89.0,6.846153846153846,71.0,8.0,71.0,0.11267605633802817,0
603053_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
603222_EEE_2013J,703.0,4.950704225352113,91.0,25.0,115.0,0.21739130434782608,1
603309_EEE_2013J,1091.0,3.8013937282229966,62.0,63.0,145.0,0.43448275862068964,1
603357_EEE_2013J,287.0,5.857142857142857,69.0,10.0,34.0,0.29411764705882354,0
603455_EEE_2013J,1300.0,3.4574468085106385,65.0,79.0,146.0,0.541095890410959,1
603477_EEE_2013J,839.0,3.3830645161290325,87.0,64.0,146.0,0.4383561643835616,1
603503_EEE_2013J,846.0,3.971830985915493,48.0,48.0,138.0,0.34782608695652173,1
603565_EEE_2013J,757.0,3.902061855670103,75.0,51.0,128.0,0.3984375,0
603639_EEE_2013J,1412.0,2.846774193548387,37.0,86.0,146.0,0.589041095890411,1
604050_EEE_2013J,621.0,2.915492957746479,59.0,56.0,140.0,0.4,1
604378_EEE_2013J,744.0,2.894941634241245,60.0,39.0,144.0,0.2708333333333333,1
604393_EEE_2013J,1342.0,4.5646258503401365,100.0,59.0,144.0,0.4097222222222222,1
604517_EEE_2013J,2067.0,3.5885416666666665,66.0,115.0,143.0,0.8041958041958042,1
604685_EEE_2013J,2470.0,4.2956521739130435,111.0,98.0,146.0,0.6712328767123288,1
604875_EEE_2013J,32.0,2.909090909090909,12.0,2.0,8.0,0.25,0
604906_EEE_2013J,1621.0,5.367549668874172,100.0,54.0,129.0,0.4186046511627907,1
605111_EEE_2013J,1603.0,5.489726027397261,89.0,76.0,146.0,0.5205479452054794,1
605180_EEE_2013J,632.0,3.8536585365853657,71.0,36.0,137.0,0.26277372262773724,0
605262_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
605264_EEE_2013J,795.0,3.5650224215246635,63.0,57.0,136.0,0.41911764705882354,1
605361_EEE_2013J,1410.0,3.569620253164557,42.0,85.0,146.0,0.5821917808219178,1
605480_EEE_2013J,625.0,2.94811320754717,58.0,42.0,125.0,0.336,0
605545_EEE_2013J,350.0,4.166666666666667,60.0,28.0,105.0,0.26666666666666666,0
605587_EEE_2013J,445.0,6.180555555555555,60.0,11.0,105.0,0.10476190476190476,0
605908_EEE_2013J,218.0,2.691358024691358,13.0,19.0,127.0,0.14960629921259844,0
605926_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
606047_EEE_2013J,1147.0,3.760655737704918,61.0,65.0,143.0,0.45454545454545453,1
606190_EEE_2013J,1.0,1.0,1.0,1.0,0.0,0.0,0
606206_EEE_2013J,1298.0,3.212871287128713,59.0,76.0,137.0,0.5547445255474452,1
606303_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
606373_EEE_2013J,1503.0,5.714828897338403,143.0,49.0,145.0,0.33793103448275863,1
606606_EEE_2013J,67.0,6.7,18.0,1.0,0.0,0.0,0
606724_EEE_2013J,1005.0,3.5017421602787455,67.0,67.0,133.0,0.5037593984962406,1
606743_EEE_2013J,310.0,3.1,53.0,26.0,146.0,0.1780821917808219,1
606918_EEE_2013J,1058.0,4.4641350210970465,67.0,37.0,144.0,0.2569444444444444,1
607060_EEE_2013J,418.0,4.222222222222222,43.0,17.0,47.0,0.3617021276595745,0
607085_EEE_2013J,591.0,3.3771428571428572,56.0,34.0,143.0,0.23776223776223776,1
607143_EEE_2013J,2404.0,4.427255985267035,67.0,98.0,145.0,0.6758620689655173,1
607178_EEE_2013J,1390.0,4.330218068535825,89.0,61.0,135.0,0.45185185185185184,1
607442_EEE_2013J,104.0,6.117647058823529,35.0,2.0,12.0,0.16666666666666666,0
607600_EEE_2013J,1774.0,4.022675736961451,77.0,78.0,137.0,0.5693430656934306,1
607609_EEE_2013J,311.0,5.016129032258065,100.0,14.0,54.0,0.25925925925925924,0
607636_EEE_2013J,1359.0,3.723287671232877,89.0,62.0,146.0,0.4246575342465753,1
607814_EEE_2013J,549.0,3.9214285714285713,58.0,32.0,97.0,0.32989690721649484,0
607835_EEE_2013J,646.0,3.2626262626262625,56.0,34.0,143.0,0.23776223776223776,1
607883_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
607947_EEE_2013J,1279.0,4.06031746031746,64.0,63.0,145.0,0.43448275862068964,1
608024_EEE_2013J,972.0,3.796875,78.0,57.0,143.0,0.3986013986013986,1
608130_EEE_2013J,1926.0,2.9494640122511484,61.0,103.0,144.0,0.7152777777777778,1
608243_EEE_2013J,559.0,4.697478991596639,48.0,28.0,145.0,0.19310344827586207,1
608459_EEE_2013J,777.0,3.547945205479452,61.0,50.0,131.0,0.3816793893129771,0
608472_EEE_2013J,517.0,4.169354838709677,76.0,27.0,126.0,0.21428571428571427,1
608504_EEE_2013J,1894.0,4.711442786069652,67.0,61.0,137.0,0.44525547445255476,1
608591_EEE_2013J,902.0,5.782051282051282,93.0,22.0,30.0,0.7333333333333333,0
608669_EEE_2013J,320.0,3.4408602150537635,56.0,15.0,64.0,0.234375,0
608744_EEE_2013J,2201.0,4.663135593220339,40.0,68.0,137.0,0.49635036496350365,1
608884_EEE_2013J,592.0,4.0,71.0,30.0,136.0,0.22058823529411764,1
608967_EEE_2013J,161.0,7.666666666666667,103.0,2.0,1.0,2.0,0
609025_EEE_2013J,706.0,3.7354497354497354,64.0,52.0,135.0,0.3851851851851852,1
609192_EEE_2013J,555.0,3.208092485549133,74.0,39.0,134.0,0.291044776119403,1
609490_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
609527_EEE_2013J,1042.0,3.7347670250896057,62.0,40.0,128.0,0.3125,1
609583_EEE_2013J,932.0,4.779487179487179,79.0,29.0,66.0,0.4393939393939394,0
609682_EEE_2013J,733.0,4.5246913580246915,67.0,42.0,140.0,0.3,1
609748_EEE_2013J,554.0,4.735042735042735,85.0,28.0,134.0,0.208955223880597,0
610025_EEE_2013J,1344.0,4.54054054054054,84.0,59.0,143.0,0.4125874125874126,1
610143_EEE_2013J,140.0,3.1818181818181817,61.0,12.0,63.0,0.19047619047619047,0
610158_EEE_2013J,684.0,3.8,53.0,40.0,138.0,0.2898550724637681,1
610188_EEE_2013J,964.0,3.8102766798418974,121.0,67.0,146.0,0.4589041095890411,1
610453_EEE_2013J,4087.0,5.12155388471178,60.0,125.0,146.0,0.8561643835616438,1
610503_EEE_2013J,892.0,2.858974358974359,49.0,62.0,144.0,0.4305555555555556,1
610549_EEE_2013J,861.0,3.986111111111111,73.0,35.0,142.0,0.24647887323943662,1
610575_EEE_2013J,2063.0,4.524122807017544,72.0,80.0,138.0,0.5797101449275363,1
610695_EEE_2013J,796.0,6.123076923076923,105.0,17.0,21.0,0.8095238095238095,0
610855_EEE_2013J,954.0,3.2896551724137932,65.0,51.0,143.0,0.35664335664335667,1
610873_EEE_2013J,835.0,3.4362139917695473,80.0,51.0,142.0,0.3591549295774648,1
610888_EEE_2013J,556.0,3.0549450549450547,84.0,31.0,118.0,0.2627118644067797,0
610979_EEE_2013J,409.0,4.173469387755102,92.0,13.0,113.0,0.11504424778761062,0
611033_EEE_2013J,956.0,2.8452380952380953,51.0,72.0,146.0,0.4931506849315068,1
611049_EEE_2013J,442.0,3.9464285714285716,19.0,20.0,135.0,0.14814814814814814,1
611062_EEE_2013J,1005.0,3.972332015810277,69.0,49.0,135.0,0.362962962962963,0
611202_EEE_2013J,1401.0,4.8477508650519034,96.0,62.0,140.0,0.44285714285714284,1
611206_EEE_2013J,398.0,4.627906976744186,81.0,20.0,104.0,0.19230769230769232,0
611255_EEE_2013J,4352.0,4.945454545454545,49.0,128.0,145.0,0.8827586206896552,1
611344_EEE_2013J,1362.0,3.060674157303371,56.0,81.0,136.0,0.5955882352941176,1
611402_EEE_2013J,1044.0,3.7285714285714286,41.0,54.0,143.0,0.3776223776223776,1
611405_EEE_2013J,326.0,4.591549295774648,24.0,9.0,16.0,0.5625,0
611561_EEE_2013J,474.0,2.925925925925926,60.0,38.0,124.0,0.3064516129032258,0
611564_EEE_2013J,1143.0,4.264925373134329,25.0,49.0,105.0,0.4666666666666667,1
611565_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
611639_EEE_2013J,450.0,5.232558139534884,115.0,17.0,133.0,0.12781954887218044,0
612048_EEE_2013J,552.0,4.638655462184874,32.0,27.0,96.0,0.28125,1
612177_EEE_2013J,641.0,3.3385416666666665,72.0,42.0,131.0,0.32061068702290074,1
612183_EEE_2013J,3101.0,5.229342327150085,58.0,103.0,146.0,0.7054794520547946,1
612187_EEE_2013J,2671.0,5.564583333333333,148.0,70.0,144.0,0.4861111111111111,1
612191_EEE_2013J,1367.0,5.257692307692308,88.0,37.0,110.0,0.33636363636363636,0
612199_EEE_2013J,388.0,5.791044776119403,92.0,14.0,59.0,0.23728813559322035,0
943374_EEE_2013J,2513.0,7.780185758513932,100.0,56.0,144.0,0.3888888888888889,1
965763_EEE_2013J,681.0,4.570469798657718,59.0,36.0,138.0,0.2608695652173913,1
991843_EEE_2013J,3564.0,5.098712446351931,99.0,91.0,140.0,0.65,1
1053702_EEE_2013J,851.0,3.1872659176029963,51.0,66.0,146.0,0.4520547945205479,1
1073766_EEE_2013J,1286.0,3.684813753581662,59.0,68.0,141.0,0.48226950354609927,1
1400592_EEE_2013J,71.0,3.55,15.0,2.0,1.0,2.0,0
1487084_EEE_2013J,1237.0,6.376288659793815,60.0,34.0,141.0,0.24113475177304963,1
1529371_EEE_2013J,757.0,4.048128342245989,52.0,36.0,131.0,0.2748091603053435,0
1541906_EEE_2013J,741.0,3.6683168316831685,87.0,50.0,144.0,0.3472222222222222,0
1561750_EEE_2013J,3142.0,4.363888888888889,79.0,86.0,144.0,0.5972222222222222,1
1567505_EEE_2013J,1465.0,3.7372448979591835,65.0,75.0,140.0,0.5357142857142857,1
1622944_EEE_2013J,670.0,3.91812865497076,83.0,20.0,120.0,0.16666666666666666,0
1638548_EEE_2013J,1775.0,3.7526427061310783,68.0,84.0,145.0,0.5793103448275863,1
1667346_EEE_2013J,964.0,4.191304347826087,55.0,57.0,146.0,0.3904109589041096,1
1725109_EEE_2013J,5400.0,5.482233502538071,55.0,123.0,146.0,0.8424657534246576,1
1762336_EEE_2013J,992.0,5.5418994413407825,65.0,33.0,103.0,0.32038834951456313,0
1781834_EEE_2013J,4047.0,4.75,67.0,123.0,146.0,0.8424657534246576,1
1837015_EEE_2013J,85.0,3.4,9.0,5.0,41.0,0.12195121951219512,0
1850818_EEE_2013J,372.0,4.428571428571429,87.0,24.0,125.0,0.192,1
1861793_EEE_2013J,5409.0,4.829464285714286,127.0,134.0,146.0,0.9178082191780822,1
1896088_EEE_2013J,1862.0,4.203160270880361,65.0,72.0,131.0,0.549618320610687,0
1902240_EEE_2013J,2575.0,4.364406779661017,63.0,109.0,146.0,0.7465753424657534,1
1915408_EEE_2013J,773.0,3.943877551020408,60.0,40.0,138.0,0.2898550724637681,1
1924641_EEE_2013J,1013.0,4.035856573705179,101.0,58.0,144.0,0.4027777777777778,1
1930644_EEE_2013J,322.0,3.2525252525252526,15.0,19.0,122.0,0.1557377049180328,1
1951925_EEE_2013J,473.0,5.375,89.0,17.0,53.0,0.32075471698113206,0
1954230_EEE_2013J,1043.0,3.5965517241379312,78.0,49.0,144.0,0.3402777777777778,1
1976350_EEE_2013J,567.0,3.4363636363636365,48.0,35.0,141.0,0.24822695035460993,1
1991903_EEE_2013J,611.0,4.593984962406015,96.0,34.0,135.0,0.2518518518518518,1
1993955_EEE_2013J,681.0,3.913793103448276,54.0,21.0,124.0,0.1693548387096774,1
1994610_EEE_2013J,2431.0,5.331140350877193,112.0,62.0,115.0,0.5391304347826087,0
1995239_EEE_2013J,2360.0,4.37847866419295,87.0,102.0,141.0,0.723404255319149,0
1995532_EEE_2013J,534.0,3.276073619631902,67.0,36.0,133.0,0.2706766917293233,1
2028474_EEE_2013J,507.0,4.155737704918033,81.0,19.0,121.0,0.15702479338842976,0
2033951_EEE_2013J,745.0,3.8010204081632653,55.0,29.0,125.0,0.232,1
2046324_EEE_2013J,1872.0,5.795665634674923,135.0,46.0,137.0,0.3357664233576642,0
2056643_EEE_2013J,2825.0,4.012784090909091,48.0,106.0,146.0,0.726027397260274,1
2080916_EEE_2013J,639.0,3.260204081632653,69.0,32.0,66.0,0.48484848484848486,0
2094849_EEE_2013J,584.0,4.8264462809917354,119.0,24.0,133.0,0.18045112781954886,0
2109119_EEE_2013J,1959.0,3.9575757575757575,72.0,73.0,145.0,0.503448275862069,1
2115680_EEE_2013J,9.0,1.8,5.0,3.0,11.0,0.2727272727272727,0
2128283_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2134237_EEE_2013J,986.0,3.5214285714285714,93.0,61.0,137.0,0.44525547445255476,1
2134304_EEE_2013J,3115.0,5.532859680284192,105.0,75.0,144.0,0.5208333333333334,1
2137413_EEE_2013J,1859.0,4.523114355231144,96.0,63.0,134.0,0.4701492537313433,0
2138146_EEE_2013J,927.0,4.271889400921659,64.0,36.0,144.0,0.25,1
2171834_EEE_2013J,1825.0,3.046744574290484,74.0,115.0,145.0,0.7931034482758621,1
2187588_EEE_2013J,822.0,3.914285714285714,68.0,42.0,82.0,0.5121951219512195,0
2198356_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2199455_EEE_2013J,1044.0,3.6890459363957597,67.0,48.0,135.0,0.35555555555555557,1
2252437_EEE_2013J,1536.0,5.605839416058394,57.0,64.0,131.0,0.48854961832061067,1
2255516_EEE_2013J,3104.0,4.7534456355283305,99.0,108.0,140.0,0.7714285714285715,1
2274938_EEE_2013J,911.0,6.114093959731544,62.0,40.0,123.0,0.3252032520325203,0
2326597_EEE_2013J,387.0,3.55045871559633,54.0,23.0,136.0,0.16911764705882354,1
2331750_EEE_2013J,1021.0,3.838345864661654,58.0,53.0,134.0,0.39552238805970147,1
2384615_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2389754_EEE_2013J,1213.0,5.564220183486238,57.0,44.0,135.0,0.32592592592592595,1
2408307_EEE_2013J,2757.0,4.46839546191248,68.0,94.0,146.0,0.6438356164383562,1
2418732_EEE_2013J,1891.0,4.886304909560724,62.0,71.0,144.0,0.4930555555555556,1
2435050_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2435726_EEE_2013J,994.0,3.708955223880597,35.0,43.0,143.0,0.3006993006993007,1
2451726_EEE_2013J,995.0,3.528368794326241,70.0,67.0,146.0,0.4589041095890411,1
2474006_EEE_2013J,886.0,4.219047619047619,35.0,32.0,139.0,0.2302158273381295,1
2474995_EEE_2013J,4075.0,5.305989583333333,106.0,123.0,145.0,0.8482758620689655,1
2485655_EEE_2013J,4964.0,5.091282051282051,54.0,126.0,145.0,0.8689655172413793,1
2487990_EEE_2013J,975.0,3.638059701492537,56.0,44.0,141.0,0.3120567375886525,1
2505299_EEE_2013J,1503.0,3.955263157894737,66.0,55.0,137.0,0.40145985401459855,1
2513333_EEE_2013J,468.0,7.8,81.0,14.0,72.0,0.19444444444444445,0
2518880_EEE_2013J,0.0,0.0,0.0,0.0,0.0,0.0,0
2537898_EEE_2013J,584.0,3.106382978723404,52.0,41.0,132.0,0.3106060606060606,1
2541992_EEE_2013J,385.0,5.133333333333334,82.0,9.0,25.0,0.36,0
2542645_EEE_2013J,403.0,2.9851851851851854,30.0,37.0,135.0,0.2740740740740741,0
2562704_EEE_2013J,312.0,4.394366197183099,71.0,17.0,51.0,0.3333333333333333,0
2564333_EEE_2013J,2215.0,3.434108527131783,65.0,109.0,146.0,0.7465753424657534,1
2569834_EEE_2013J,1015.0,4.142857142857143,84.0,54.0,135.0,0.4,1
2574909_EEE_2013J,1166.0,4.048611111111111,74.0,55.0,144.0,0.3819444444444444,1
2588201_EEE_2013J,1758.0,4.013698630136986,65.0,64.0,145.0,0.4413793103448276,1
2590189_EEE_2013J,1401.0,4.2975460122699385,56.0,55.0,145.0,0.3793103448275862,1
2598509_EEE_2013J,853.0,4.537234042553192,70.0,39.0,132.0,0.29545454545454547,1
2598961_EEE_2013J,1396.0,4.011494252873563,44.0,59.0,133.0,0.44360902255639095,1
2604856_EEE_2013J,1927.0,2.800872093023256,72.0,75.0,144.0,0.5208333333333334,0
2607824_EEE_2013J,1491.0,3.5669856459330145,67.0,89.0,146.0,0.6095890410958904,1
2608828_EEE_2013J,381.0,3.3421052631578947,76.0,34.0,132.0,0.25757575757575757,1
2610857_EEE_2013J,1.0,1.0,1.0,1.0,0.0,0.0,0
2614546_EEE_2013J,1363.0,4.636054421768708,66.0,50.0,71.0,0.704225352112676,0
2615849_EEE_2013J,1226.0,4.442028985507246,88.0,49.0,139.0,0.35251798561151076,1
2616950_EEE_2013J,1498.0,6.064777327935222,74.0,43.0,130.0,0.33076923076923076,1
2617635_EEE_2013J,584.0,3.2808988764044944,65.0,28.0,134.0,0.208955223880597,1
2619025_EEE_2013J,1538.0,5.760299625468165,100.0,39.0,132.0,0.29545454545454547,1
2623263_EEE_2013J,2469.0,3.522111269614836,52.0,120.0,144.0,0.8333333333333334,1
2623960_EEE_2013J,792.0,5.5,73.0,24.0,53.0,0.4528301886792453,0
2625693_EEE_2013J,794.0,3.497797356828194,77.0,48.0,133.0,0.3609022556390977,1
2634238_EEE_2013J,361.0,3.5742574257425743,76.0,21.0,57.0,0.3684210526315789,0
2641254_EEE_2013J,4730.0,5.163755458515284,82.0,140.0,146.0,0.958904109589041,1
2641364_EEE_2013J,5277.0,5.692556634304207,72.0,96.0,146.0,0.6575342465753424,1
2657915_EEE_2013J,1113.0,4.313953488372093,24.0,64.0,141.0,0.45390070921985815,1
2670012_EEE_2013J,18.0,6.0,10.0,1.0,0.0,0.0,0
2681277_EEE_2013J,808.0,3.980295566502463,69.0,33.0,86.0,0.38372093023255816,0
2698535_EEE_2013J,3278.0,5.082170542635659,78.0,91.0,141.0,0.6453900709219859,1
25150_EEE_2014B,1236.0,4.27681660899654,82.0,69.0,153.0,0.45098039215686275,1
27780_EEE_2014B,362.0,3.4150943396226414,69.0,28.0,143.0,0.1958041958041958,1
29639_EEE_2014B,2115.0,3.3254716981132075,68.0,133.0,153.0,0.869281045751634,1
29820_EEE_2014B,763.0,2.257396449704142,54.0,73.0,152.0,0.48026315789473684,1
35340_EEE_2014B,1127.0,3.659090909090909,55.0,70.0,146.0,0.4794520547945205,1
35508_EEE_2014B,1452.0,3.515738498789346,57.0,66.0,136.0,0.4852941176470588,1
64296_EEE_2014B,606.0,4.423357664233577,49.0,22.0,114.0,0.19298245614035087,0
69239_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
70537_EEE_2014B,1639.0,4.268229166666667,70.0,85.0,137.0,0.6204379562043796,1
83219_EEE_2014B,1350.0,3.8681948424068766,84.0,77.0,143.0,0.5384615384615384,1
97486_EEE_2014B,6.0,3.0,5.0,1.0,0.0,0.0,0
121574_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
128971_EEE_2014B,1199.0,3.855305466237942,78.0,64.0,153.0,0.41830065359477125,1
135330_EEE_2014B,583.0,5.114035087719298,71.0,24.0,67.0,0.3582089552238806,0
144745_EEE_2014B,1021.0,2.604591836734694,64.0,57.0,153.0,0.37254901960784315,1
148282_EEE_2014B,177.0,3.2777777777777777,22.0,18.0,148.0,0.12162162162162163,0
156594_EEE_2014B,1066.0,4.1,48.0,49.0,153.0,0.3202614379084967,1
158831_EEE_2014B,683.0,3.13302752293578,72.0,47.0,152.0,0.3092105263157895,1
165376_EEE_2014B,574.0,4.743801652892562,58.0,20.0,109.0,0.1834862385321101,1
167791_EEE_2014B,704.0,3.5736040609137056,59.0,48.0,144.0,0.3333333333333333,1
170936_EEE_2014B,136.0,2.8333333333333335,15.0,7.0,130.0,0.05384615384615385,1
171334_EEE_2014B,380.0,4.935064935064935,73.0,13.0,31.0,0.41935483870967744,0
174512_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
182400_EEE_2014B,1131.0,4.2518796992481205,88.0,63.0,143.0,0.4405594405594406,0
185057_EEE_2014B,2766.0,4.672297297297297,39.0,114.0,153.0,0.7450980392156863,1
186476_EEE_2014B,638.0,3.9875,45.0,43.0,140.0,0.30714285714285716,1
188260_EEE_2014B,431.0,3.3153846153846156,70.0,36.0,141.0,0.2553191489361702,1
188662_EEE_2014B,789.0,4.152631578947369,61.0,34.0,153.0,0.2222222222222222,1
193163_EEE_2014B,817.0,3.817757009345794,74.0,37.0,153.0,0.24183006535947713,0
197730_EEE_2014B,668.0,3.774011299435028,21.0,50.0,140.0,0.35714285714285715,1
198902_EEE_2014B,269.0,3.2023809523809526,18.0,21.0,144.0,0.14583333333333334,0
231019_EEE_2014B,708.0,5.2444444444444445,76.0,29.0,124.0,0.23387096774193547,0
231339_EEE_2014B,1398.0,3.3127962085308056,48.0,60.0,136.0,0.4411764705882353,1
234559_EEE_2014B,683.0,4.583892617449664,57.0,36.0,135.0,0.26666666666666666,1
237934_EEE_2014B,57.0,2.85,13.0,8.0,57.0,0.14035087719298245,0
244166_EEE_2014B,593.0,3.276243093922652,66.0,35.0,120.0,0.2916666666666667,0
244977_EEE_2014B,1035.0,3.306709265175719,49.0,55.0,140.0,0.39285714285714285,1
247819_EEE_2014B,1450.0,3.9295392953929538,68.0,76.0,152.0,0.5,1
248818_EEE_2014B,710.0,3.497536945812808,54.0,55.0,149.0,0.3691275167785235,1
250092_EEE_2014B,117.0,3.25,12.0,6.0,50.0,0.12,0
256867_EEE_2014B,940.0,4.607843137254902,106.0,49.0,137.0,0.35766423357664234,1
261042_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
266040_EEE_2014B,358.0,3.891304347826087,70.0,21.0,49.0,0.42857142857142855,0
267961_EEE_2014B,1056.0,4.532188841201717,92.0,46.0,153.0,0.3006535947712418,0
272103_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
274218_EEE_2014B,792.0,3.9207920792079207,71.0,43.0,141.0,0.3049645390070922,1
278786_EEE_2014B,447.0,4.912087912087912,78.0,23.0,121.0,0.19008264462809918,0
285170_EEE_2014B,891.0,4.410891089108911,63.0,40.0,149.0,0.2684563758389262,1
289397_EEE_2014B,300.0,3.225806451612903,40.0,19.0,141.0,0.1347517730496454,1
291674_EEE_2014B,1035.0,3.0441176470588234,81.0,51.0,144.0,0.3541666666666667,1
293670_EEE_2014B,54.0,2.7,13.0,5.0,22.0,0.22727272727272727,0
293686_EEE_2014B,2221.0,3.862608695652174,64.0,86.0,152.0,0.5657894736842105,1
294578_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
303774_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
308391_EEE_2014B,240.0,4.444444444444445,97.0,10.0,51.0,0.19607843137254902,0
321112_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
324257_EEE_2014B,1102.0,4.0366300366300365,191.0,59.0,143.0,0.4125874125874126,1
329455_EEE_2014B,1507.0,3.488425925925926,78.0,78.0,139.0,0.5611510791366906,1
335355_EEE_2014B,680.0,4.657534246575342,73.0,44.0,151.0,0.2913907284768212,1
338854_EEE_2014B,1543.0,3.8193069306930694,30.0,72.0,152.0,0.47368421052631576,1
339353_EEE_2014B,0.0,0.0,0.0,0.0,0.0,0.0,0
342957_EEE_2014B,614.0,5.247863247863248,82.0,28.0,152.0,0.18421052631578946,1
349069_EEE_2014B,164.0,5.290322580645161,67.0,4.0,25.0,0.16,0
350690_EEE_2014B,442.0,2.8701298701298703,50.0,28.0,120.0,0.23333333333333334,0
353368_EEE_2014B,444.0,3.46875,21.0,15.0,123.0,0.12195121951219512,0
353953_EEE_2014B,329.0,2.6747967479674797,16.0,24.0,134.0,0.1791044776119403,1
359460_EEE_2014B,580.0,4.142857142857143,75.0,29.0,68.0,0.4264705882352941,0
359728_EEE_2014B,26.0,3.25,10.0,2.0,21.0,0.09523809523809523,0
366424_EEE_2014B,1228.0,3.13265306122449,75.0,76.0,153.0,0.49673202614379086,1
368306_EEE_2014B,526.0,2.4465116279069767,77.0,50.0,150.0,0.3333333333333333,1
371113_EEE_2014B,29.0,1.6111111111111112,5.0,5.0,33.0,0.15151515151515152,0
372812_EEE_2014B,264.0,5.176470588235294,83.0,11.0,55.0,0.2,0
380921_EEE_2014B,583.0,3.939189189189189,65.0,35.0,141.0,0.24822695035460993,1
382432_EEE_2014B,252.0,5.25,42.0,12.0,52.0,0.23076923076923078,0
382910_EEE_2014B,639.0,4.14935064935065,63.0,28.0,147.0,0.19047619047619047,1
383239_EEE_2014B,674.0,4.011904761904762,66.0,38.0,138.0,0.2753623188405797,1
389267_EEE_2014B,1693.0,3.874141876430206,69.0,84.0,148.0,0.5675675675675675,1
393488_EEE_2014B,1167.0,4.306273062730627,75.0,58.0,144.0,0.4027777777777778,1
404239_EEE_2014B,43.0,2.6875,10.0,5.0,36.0,0.1388888888888889,0
407428_EEE_2014B,231.0,4.529411764705882,70.0,9.0,36.0,0.25,0
410810_EEE_2014B,828.0,3.68,23.0,56.0,147.0,0.38095238095238093,1
411381_EEE_2014B,114.0,3.9310344827586206,20.0,9.0,84.0,0.10714285714285714,0
413891_EEE_2014B,664.0,4.992481203007519,83.0,43.0,126.0,0.3412698412698413,0
416689_EEE_2014B,11.0,2.75,7.0,1.0,0.0,0.0,0
417547_EEE_2014B,833.0,3.985645933014354,76.0,59.0,145.0,0.4068965517241379,1
